"time","V","Vadj","D","rho","I","S","normPW"
"2010-09-02 16:40:00",7.9,7.78314254038624,215.6,1.14850035256413,0.10253164556962,0.298451735198883,43.8121212121212
"2010-09-02 16:50:00",8.7,8.57051246299417,219.2,1.14818024059126,0.140229885057471,0.193017660389537,53.5939393939394
"2010-09-02 17:00:00",7.3,7.18975686839341,215.8,1.14741754645517,0.132876712328767,0.273446877310797,37.9757575757576
"2010-09-02 17:10:00",8.9,8.76087017768404,202.5,1.14556350268697,0.282022471910112,0.357228851598539,62.6060606060606
"2010-09-02 17:20:00",8.8,8.65986870363304,200.7,1.1445462855775,0.242045454545455,0.184028702267662,59.0424242424242
"2010-09-02 17:30:00",9.9,9.73754287562011,199.9,1.1428520698298,0.101010101010101,0.190004569652903,78.1878787878788
"2010-09-02 17:40:00",9.3,9.14669699358508,201.6,1.14259280596641,0.152688172043011,0.0899753312507202,68.1818181818182
"2010-09-02 17:50:00",8.9,8.75411046566612,206.8,1.14291386655898,0.102247191011236,0.219662490217892,63.0121212121212
"2010-09-02 18:00:00",8.6,8.45573878165059,202.5,1.14158111240435,0.132558139534884,0.12663289168594,55.5818181818182
"2010-09-02 18:10:00",7.6,7.46997066157211,202.4,1.14041616770092,0.148684210526316,0.117914194376362,39.5151515151515
"2010-09-02 18:20:00",7.9,7.76163565921736,198.2,1.13900580628492,0.192405063291139,0.168487724793555,40.7575757575758
"2010-09-02 18:30:00",8.9,8.7391312081026,197,1.13705694126847,0.137078651685393,0.0716189575469522,57.2424242424242
"2010-09-02 18:40:00",7.9,7.75572932186575,205.6,1.13640755192946,0.169620253164557,0.121821208305505,44.0181818181818
"2010-09-02 18:50:00",7.7,7.5563516817501,205.3,1.13504156494546,0.151948051948052,0.0863011049111964,40.7878787878788
"2010-09-02 19:00:00",8.3,8.14302315540768,199.7,1.13414918826322,0.218072289156626,0.107872829689005,49.7575757575758
"2010-09-02 19:10:00",8,7.84846091567875,199.2,1.13404684018113,0.1925,0.0987375913832696,44.1333333333333
"2010-09-02 19:20:00",7.3,7.1603583202911,205.5,1.13339982578173,0.124657534246575,0.0897863716959133,34.2787878787879
"2010-09-02 19:30:00",8.1,7.94175028513223,207.2,1.13198606179751,0.183950617283951,0.104514525883182,48.1878787878788
"2010-09-02 19:40:00",8.4,8.23223392545843,202.1,1.1304795336643,0.157142857142857,0.0685770472413723,54.0181818181818
"2010-09-02 19:50:00",8.3,8.13346061044197,209,1.13015830375947,0.226506024096386,0.107545516844052,48.2363636363636
"2010-09-02 20:00:00",8.6,8.42383328681003,199.8,1.12870744662027,0.163953488372093,0.084215246871569,56.3636363636364
"2010-09-02 20:10:00",8.3,8.12784905631704,205.2,1.12782071207167,0.165060240963855,0.20353202780342,48.1818181818182
"2010-09-02 20:20:00",8.9,8.71112456979079,206.8,1.12616002415801,0.351685393258427,0.165167485182271,62.2606060606061
"2010-09-02 20:30:00",9.9,9.68730321056878,206.3,1.12525396055598,0.196969696969697,0.151452391000739,71.2545454545455
"2010-09-02 20:40:00",9.2,9.00263170254301,204.1,1.12536245719015,0.183695652173913,0.134225169973924,63.2848484848485
"2010-09-02 20:50:00",8.4,8.21998479295167,211.9,1.12544075570215,0.23452380952381,0.131156225954462,49.2
"2010-09-02 21:00:00",9,8.80539354779764,209.1,1.12477651300727,0.153333333333333,0.180365625670603,58.1151515151515
"2010-09-02 21:10:00",9.1,8.90319990601658,200.6,1.12476463219001,0.123076923076923,0.204948504054956,61.0727272727273
"2010-09-02 21:20:00",7.9,7.73070191079,198.8,1.12544159727935,0.188607594936709,0.213450943564278,43.4484848484848
"2010-09-02 21:30:00",7.4,7.24107907746096,204.9,1.12528405703998,0.124324324324324,0.235353681518353,36.6363636363636
"2010-09-02 21:40:00",8.1,7.92780006839269,199.9,1.12603130578964,0.141975308641975,0.266156699729132,45.0121212121212
"2010-09-02 21:50:00",8.1,7.9286180528697,200.5,1.12637989095578,0.0666666666666667,0.361783955599328,46.4606060606061
"2010-09-02 22:00:00",7,6.85263087642613,197,1.12674424982218,0.0971428571428572,0.394670772539421,30.8545454545455
