electrical_capacity,energy_source_level_1,energy_source_level_2,energy_source_level_3,technology,data_source,nuts_1_region,nuts_2_region,nuts_3_region,lon,lat,municipality,municipality_code,postcode,address,commissioning_date,hub_height,rotor_diameter,model,gsrn_id,dso,manufacturer
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK02,DK022,11.1386,55.3299,,,4220,,2013-06-14,,,,,860 SK Elnet A/S,
0.0025,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK02,DK022,11.1386,55.3299,,,4220,,2013-06-14,,,,,860 SK Elnet A/S,
0.023,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK02,DK021,12.0891,55.5678,,,4621,,2013-06-14,,,,,791 DONG Energy A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK013,12.3008,55.9279,,,3400,,2013-06-14,,,,,791 DONG Energy A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK012,12.4736,55.6572,,,2650,,2013-06-14,,,,,791 DONG Energy A/S,
0.017,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK012,12.5098,55.7302,,,2860,,2013-06-14,,,,,791 DONG Energy A/S,
0.0005,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK012,12.5098,55.7302,,,2860,,2013-06-14,,,,,791 DONG Energy A/S,
0.0042,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK012,12.1936,55.647,,,2640,,2013-06-14,,,,,791 DONG Energy A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,10.1226,55.215,,,5683,,2013-06-14,,,,,552 FFV EL A/S,
0.0036,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK013,12.0225,55.9707,,,3300,,2013-06-14,,,,,791 DONG Energy A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,10.6577,55.449,,,5300,,2013-06-14,,,,,531 Ravdex A/S,
0.0038,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK041,8.7667,56.2,,,7480,,2013-06-14,,,,,353 EnergiMidt Net Vest A/S,
0.0047,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.153,55.9731,,,8300,,2013-06-14,,,,,232 Østjysk Energi Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.7147,57.3705,,,9480,,2013-06-14,,,,,023 Nyfors Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK014,14.7112,55.1821,,,3790,,2013-06-14,,,,,911 Østkraft Net A/S,
0.034,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,8.6836,56.7619,,,7900,,2013-06-14,,,,,331 Thy-Mors Energi Elnet A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK014,14.7066,55.1009,,,3700,,2013-06-14,,,,,911 Østkraft Net A/S,
0.0042,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.385,55.7013,,,7182,,2013-06-14,,,,,248 VOS Net A/S,
0.017,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.7903,56.6431,,,9500,,2013-06-14,,,,,044 HEF Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.385,55.7013,,,7182,,2013-06-14,,,,,248 VOS Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,10.4706,55.2451,,,5750,,2013-06-14,,,,,591 Midtfyns Elforsyning A.m.b.A.,
0.0499,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK041,8.5304,55.9086,,,6880,,2013-06-15,,,,,344 SE Net A/S,
0.033,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK041,9.4038,56.5568,,,8832,,2013-06-15,,,,,131 EnergiMidt Net A/S,
0.046,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.9233,56.9733,,,9230,,2013-06-15,,,,,044 HEF Net A/S,
0.005,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.4174,55.0443,,,6200,,2013-06-15,,,,,344 SE Net A/S,
0.027,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.284,54.9925,,,6392,,2013-06-15,,,,,344 SE Net A/S,
3.6,Renewable energy,Wind,,Offshore,Energistyrelsen,DK0,DK04,DK042,11.1691255651965,56.6348672437661,Norddjurs,707.0,,Anholt 1 hav,2013-06-15,81.6,120.0,SWT 3.6-120,570715000000257216,,SIEMENS
0.033,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.9233,56.9733,,,9230,,2013-06-15,,,,,044 HEF Net A/S,
3.6,Renewable energy,Wind,,Offshore,Energistyrelsen,DK0,DK04,DK042,11.15956718323141,56.65564859659714,Norddjurs,707.0,,Anholt 1 hav,2013-06-16,81.6,120.0,SWT 3.6-120,570715000000257216,,SIEMENS
3.6,Renewable energy,Wind,,Offshore,Energistyrelsen,DK0,DK04,DK042,11.17200165451467,56.70190148116155,Norddjurs,707.0,,Anholt 1 hav,2013-06-17,81.6,120.0,SWT 3.6-120,570715000000257728,,SIEMENS
3.6,Renewable energy,Wind,,Offshore,Energistyrelsen,DK0,DK04,DK042,11.243216377152,56.59434426523813,Norddjurs,707.0,,Anholt 1 hav,2013-06-17,81.6,120.0,SWT 3.6-120,570715000000257728,,SIEMENS
0.093,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,10.0886,55.5669,,,5400,,2013-06-17,,,,,543 Energi Fyn Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK02,DK021,12.3,55.5833,,,2670,,2013-06-17,,,,,791 DONG Energy A/S,
0.004,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK013,11.9679,55.8554,,,3630,,2013-06-17,,,,,791 DONG Energy A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK02,DK021,12.0365,55.4576,,,4632,,2013-06-17,,,,,740 SEAS-NVE Net A/S,
0.016,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,10.5201,55.3902,,,5260,,2013-06-17,,,,,543 Energi Fyn Net A/S,
0.07,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,10.5201,55.3902,,,5290,,2013-06-17,,,,,531 Ravdex A/S,
0.0375,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK041,9.2765,56.1441,,,7441,,2013-06-17,,,,,131 EnergiMidt Net A/S,
0.215,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,8.6685,55.4187,,,6715,,2013-06-17,,,,,344 SE Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.8384,56.8854,,,9530,,2013-06-17,,,,,044 HEF Net A/S,
0.0044,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.1987,56.1663,,,8260,,2013-06-17,,,,,144 Viby Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.385,55.7013,,,7182,,2013-06-17,,,,,248 VOS Net A/S,
0.014,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK041,9.1577,56.1388,,,7430,,2013-06-17,,,,,342 Ikast Værkernes Net A/S,
0.013,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.8074,54.9093,,,6400,,2013-06-17,,,,,344 SE Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,8.6949,56.9552,,,7700,,2013-06-17,,,,,042 Thy-Mors Energi Elnet A/S,
0.0056,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,8.6949,56.9552,,,7700,,2013-06-17,,,,,042 Thy-Mors Energi Elnet A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,9.5451,56.1697,,,8600,,2013-06-17,,,,,131 EnergiMidt Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.9233,56.9733,,,9230,,2013-06-17,,,,,044 HEF Net A/S,
0.0276,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.2076,55.5253,,,6621,,2013-06-17,,,,,244 TRE-FOR El-net A/S,
0.0036,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK041,8.6161,56.3601,,,7500,,2013-06-17,,,,,351 Vestforsyning Net A/S,
3.6,Renewable energy,Wind,,Offshore,Energistyrelsen,DK0,DK04,DK042,11.20540936511543,56.58671668417528,Norddjurs,707.0,,Anholt 1 hav,2013-06-18,81.6,120.0,SWT 3.6-120,570715000000257408,,SIEMENS
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK02,DK022,11.7609,55.2299,,,4700,,2013-06-18,,,,,740 SEAS-NVE Net A/S,
0.0035,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK02,DK022,11.3546,55.4028,,,4200,,2013-06-18,,,,,860 SK Elnet A/S,
0.007,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK013,12.5011,55.881,,,2970,,2013-06-18,,,,,791 DONG Energy A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK02,DK021,11.9002,55.7067,,,4070,,2013-06-18,,,,,791 DONG Energy A/S,
0.0036,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK012,12.3633,55.7316,,,2750,,2013-06-18,,,,,791 DONG Energy A/S,
0.0033,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK012,12.41,55.6503,,,2605,,2013-06-18,,,,,791 DONG Energy A/S,
0.0027,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,10.647,55.4986,,,5370,,2013-06-18,,,,,531 Ravdex A/S,
0.0018,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,10.6578,55.5464,,,5390,,2013-06-18,,,,,531 Ravdex A/S,
0.0034,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,8.8333,55.5667,,,6752,,2013-06-18,,,,,344 SE Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.7233,56.4775,,,8585,,2013-06-18,,,,,151 NRGi Net A/S,
0.0036,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK014,14.7066,55.1009,,,3700,,2013-06-18,,,,,911 Østkraft Net A/S,
0.012,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,9.9731,55.3988,,,5591,,2013-06-18,,,,,543 Energi Fyn Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,10.6068,55.0598,,,5700,,2013-06-18,,,,,533 SEF Net A/S,
0.0048,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK014,14.7066,55.1009,,,3700,,2013-06-18,,,,,911 Østkraft Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,10.3081,56.9961,,,9370,,2013-06-18,,,,,031 Nord Energi Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK041,9.1364,56.5856,,,7840,,2013-06-18,,,,,131 EnergiMidt Net A/S,
0.009,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,9.6113,55.9715,,,8740,,2013-06-18,,,,,131 EnergiMidt Net A/S,
0.0595,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.262,56.4893,,,8920,,2013-06-18,,,,,149 ELRO Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK041,8.6285,56.0876,,,6920,,2013-06-18,,,,,385 Videbæk Elnet A/S,
0.0051,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.5897,57.248,,,9492,,2013-06-18,,,,,023 Nyfors Net A/S,
0.0055,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK012,12.3233,55.7553,,,2760,,2013-06-19,,,,,791 DONG Energy A/S,
0.0185,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK02,DK022,11.1284,54.8373,,,4900,,2013-06-19,,,,,853 Nakskov Elnet A/S,
0.0094,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK013,12.1419,56.0639,,,3210,,2013-06-19,,,,,791 DONG Energy A/S,
0.225,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK012,12.4537,55.6806,,,2610,,2013-06-19,,,,,791 DONG Energy A/S,
0.0043,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK02,DK022,11.7609,55.2299,,,4700,,2013-06-19,,,,,854 NKE-Elnet A/S,
0.0034,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,10.7102,54.9364,,,5900,,2013-06-19,,,,,532 LEF NET A/S,
0.003,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,10.6577,55.449,,,5300,,2013-06-19,,,,,531 Ravdex A/S,
0.008,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.2494,56.3667,,,8990,,2013-06-19,,,,,149 ELRO Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.262,56.4893,,,8930,,2013-06-19,,,,,149 ELRO Net A/S,
0.0029,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.0167,55.7088,,,7130,,2013-06-19,,,,,245 NRGi Net A/S Horsens,
0.0031,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.248,56.1972,,,8240,,2013-06-19,,,,,151 NRGi Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK014,14.7112,55.1821,,,3790,,2013-06-19,,,,,911 Østkraft Net A/S,
0.003,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,9.9297,55.4301,,,5592,,2013-06-19,,,,,543 Energi Fyn Net A/S,
0.0025,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK014,15.1306,55.0607,,,3730,,2013-06-19,,,,,911 Østkraft Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK05,DK050,9.6757,57.2215,,,9490,,2013-06-19,,,,,023 Nyfors Net A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.0167,55.7088,,,7130,,2013-06-19,,,,,245 NRGi Net A/S Horsens,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK013,11.8667,55.9667,,,3390,,2013-06-20,,,,,791 DONG Energy A/S,
0.1025,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK02,DK021,12.0239,55.5487,,,4130,,2013-06-20,,,,,791 DONG Energy A/S,
0.003,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK02,DK022,11.1386,55.3299,,,4220,,2013-06-20,,,,,860 SK Elnet A/S,
0.006,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK012,12.546,55.749,,,2820,,2013-06-20,,,,,791 DONG Energy A/S,
0.0147,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK012,12.5918,55.7537,,,2920,,2013-06-20,,,,,791 DONG Energy A/S,
0.0024,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK012,12.3633,55.7316,,,2750,,2013-06-20,,,,,791 DONG Energy A/S,
0.042,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK01,DK011,12.5655,55.6759,,,2300,,2013-06-20,,,,,791 DONG Energy A/S,
0.012,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK041,8.9353,56.5537,,,7884,,2013-06-20,,,,,131 EnergiMidt Net A/S,
0.02,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,10.1048,55.2724,,,5620,,2013-06-20,,,,,543 Energi Fyn Net A/S,
0.0499,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,9.7408,55.0573,,,6430,,2013-06-20,,,,,344 SE Net A/S,
0.0042,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK031,10.4112,54.88800000000001,,,5970,,2013-06-20,,,,,443 Ærø Elforsyning Net A/S,
0.0015,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK041,8.6161,56.3601,,,7500,,2013-06-20,,,,,351 Vestforsyning Net A/S,
0.105,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK041,8.3102,56.5486,,,7620,,2013-06-20,,,,,347 NOE Net A/S,
0.0077,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK03,DK032,8.7586,55.7031,,,6823,,2013-06-20,,,,,344 SE Net A/S,
0.003,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,10.153,55.9731,,,8300,,2013-06-20,,,,,232 Østjysk Energi Net A/S,
